#TYPE VMware.VimAutomation.ViCore.Impl.V1.Stat.FloatSampleImpl
"Value","Timestamp","MetricId","Unit","Description","Entity","EntityId","IntervalSecs","Instance","Uid"
"33,99","7-5-2015 13:44:20","mem.usage.average","%","Memory usage as percentage of total configured or available memory","DS2DB0","VirtualMachine-vm-861","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-861/FloatSample=mem.usage.average\\635666030600000000/"
"41,99","7-5-2015 13:44:00","mem.usage.average","%","Memory usage as percentage of total configured or available memory","DS2DB0","VirtualMachine-vm-861","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-861/FloatSample=mem.usage.average\\635666030400000000/"
"41,99","7-5-2015 13:43:40","mem.usage.average","%","Memory usage as percentage of total configured or available memory","DS2DB0","VirtualMachine-vm-861","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-861/FloatSample=mem.usage.average\\635666030200000000/"
"42,99","7-5-2015 13:43:20","mem.usage.average","%","Memory usage as percentage of total configured or available memory","DS2DB0","VirtualMachine-vm-861","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-861/FloatSample=mem.usage.average\\635666030000000000/"
"42,99","7-5-2015 13:43:00","mem.usage.average","%","Memory usage as percentage of total configured or available memory","DS2DB0","VirtualMachine-vm-861","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-861/FloatSample=mem.usage.average\\635666029800000000/"
"42,99","7-5-2015 13:42:40","mem.usage.average","%","Memory usage as percentage of total configured or available memory","DS2DB0","VirtualMachine-vm-861","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-861/FloatSample=mem.usage.average\\635666029600000000/"
"42,99","7-5-2015 13:42:20","mem.usage.average","%","Memory usage as percentage of total configured or available memory","DS2DB0","VirtualMachine-vm-861","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-861/FloatSample=mem.usage.average\\635666029400000000/"
"44,99","7-5-2015 13:42:00","mem.usage.average","%","Memory usage as percentage of total configured or available memory","DS2DB0","VirtualMachine-vm-861","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-861/FloatSample=mem.usage.average\\635666029200000000/"
"44,99","7-5-2015 13:41:40","mem.usage.average","%","Memory usage as percentage of total configured or available memory","DS2DB0","VirtualMachine-vm-861","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-861/FloatSample=mem.usage.average\\635666029000000000/"
"44,99","7-5-2015 13:41:20","mem.usage.average","%","Memory usage as percentage of total configured or available memory","DS2DB0","VirtualMachine-vm-861","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-861/FloatSample=mem.usage.average\\635666028800000000/"
"46,99","7-5-2015 13:41:00","mem.usage.average","%","Memory usage as percentage of total configured or available memory","DS2DB0","VirtualMachine-vm-861","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-861/FloatSample=mem.usage.average\\635666028600000000/"
"46,99","7-5-2015 13:40:40","mem.usage.average","%","Memory usage as percentage of total configured or available memory","DS2DB0","VirtualMachine-vm-861","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-861/FloatSample=mem.usage.average\\635666028400000000/"
"45,99","7-5-2015 13:40:20","mem.usage.average","%","Memory usage as percentage of total configured or available memory","DS2DB0","VirtualMachine-vm-861","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-861/FloatSample=mem.usage.average\\635666028200000000/"
"45,99","7-5-2015 13:40:00","mem.usage.average","%","Memory usage as percentage of total configured or available memory","DS2DB0","VirtualMachine-vm-861","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-861/FloatSample=mem.usage.average\\635666028000000000/"
"45,99","7-5-2015 13:39:40","mem.usage.average","%","Memory usage as percentage of total configured or available memory","DS2DB0","VirtualMachine-vm-861","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-861/FloatSample=mem.usage.average\\635666027800000000/"
"45,99","7-5-2015 13:39:20","mem.usage.average","%","Memory usage as percentage of total configured or available memory","DS2DB0","VirtualMachine-vm-861","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-861/FloatSample=mem.usage.average\\635666027600000000/"
"43,99","7-5-2015 13:39:00","mem.usage.average","%","Memory usage as percentage of total configured or available memory","DS2DB0","VirtualMachine-vm-861","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-861/FloatSample=mem.usage.average\\635666027400000000/"
"43,99","7-5-2015 13:38:40","mem.usage.average","%","Memory usage as percentage of total configured or available memory","DS2DB0","VirtualMachine-vm-861","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-861/FloatSample=mem.usage.average\\635666027200000000/"
"43,99","7-5-2015 13:38:20","mem.usage.average","%","Memory usage as percentage of total configured or available memory","DS2DB0","VirtualMachine-vm-861","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-861/FloatSample=mem.usage.average\\635666027000000000/"
"48,99","7-5-2015 13:38:00","mem.usage.average","%","Memory usage as percentage of total configured or available memory","DS2DB0","VirtualMachine-vm-861","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-861/FloatSample=mem.usage.average\\635666026800000000/"
"48,99","7-5-2015 13:37:40","mem.usage.average","%","Memory usage as percentage of total configured or available memory","DS2DB0","VirtualMachine-vm-861","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-861/FloatSample=mem.usage.average\\635666026600000000/"
"48,99","7-5-2015 13:37:20","mem.usage.average","%","Memory usage as percentage of total configured or available memory","DS2DB0","VirtualMachine-vm-861","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-861/FloatSample=mem.usage.average\\635666026400000000/"
"44,99","7-5-2015 13:37:00","mem.usage.average","%","Memory usage as percentage of total configured or available memory","DS2DB0","VirtualMachine-vm-861","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-861/FloatSample=mem.usage.average\\635666026200000000/"
"44,99","7-5-2015 13:36:40","mem.usage.average","%","Memory usage as percentage of total configured or available memory","DS2DB0","VirtualMachine-vm-861","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-861/FloatSample=mem.usage.average\\635666026000000000/"
"44,99","7-5-2015 13:36:20","mem.usage.average","%","Memory usage as percentage of total configured or available memory","DS2DB0","VirtualMachine-vm-861","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-861/FloatSample=mem.usage.average\\635666025800000000/"
"44,99","7-5-2015 13:36:00","mem.usage.average","%","Memory usage as percentage of total configured or available memory","DS2DB0","VirtualMachine-vm-861","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-861/FloatSample=mem.usage.average\\635666025600000000/"
"44,99","7-5-2015 13:35:40","mem.usage.average","%","Memory usage as percentage of total configured or available memory","DS2DB0","VirtualMachine-vm-861","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-861/FloatSample=mem.usage.average\\635666025400000000/"
"44,99","7-5-2015 13:35:20","mem.usage.average","%","Memory usage as percentage of total configured or available memory","DS2DB0","VirtualMachine-vm-861","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-861/FloatSample=mem.usage.average\\635666025200000000/"
"45,99","7-5-2015 13:35:00","mem.usage.average","%","Memory usage as percentage of total configured or available memory","DS2DB0","VirtualMachine-vm-861","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-861/FloatSample=mem.usage.average\\635666025000000000/"
"45,99","7-5-2015 13:34:40","mem.usage.average","%","Memory usage as percentage of total configured or available memory","DS2DB0","VirtualMachine-vm-861","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-861/FloatSample=mem.usage.average\\635666024800000000/"
"45,99","7-5-2015 13:34:20","mem.usage.average","%","Memory usage as percentage of total configured or available memory","DS2DB0","VirtualMachine-vm-861","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-861/FloatSample=mem.usage.average\\635666024600000000/"
"45,99","7-5-2015 13:34:00","mem.usage.average","%","Memory usage as percentage of total configured or available memory","DS2DB0","VirtualMachine-vm-861","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-861/FloatSample=mem.usage.average\\635666024400000000/"
"45,99","7-5-2015 13:33:40","mem.usage.average","%","Memory usage as percentage of total configured or available memory","DS2DB0","VirtualMachine-vm-861","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-861/FloatSample=mem.usage.average\\635666024200000000/"
"45,99","7-5-2015 13:33:20","mem.usage.average","%","Memory usage as percentage of total configured or available memory","DS2DB0","VirtualMachine-vm-861","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-861/FloatSample=mem.usage.average\\635666024000000000/"
"45,99","7-5-2015 13:33:00","mem.usage.average","%","Memory usage as percentage of total configured or available memory","DS2DB0","VirtualMachine-vm-861","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-861/FloatSample=mem.usage.average\\635666023800000000/"
"45,99","7-5-2015 13:32:40","mem.usage.average","%","Memory usage as percentage of total configured or available memory","DS2DB0","VirtualMachine-vm-861","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-861/FloatSample=mem.usage.average\\635666023600000000/"
"46,99","7-5-2015 13:32:20","mem.usage.average","%","Memory usage as percentage of total configured or available memory","DS2DB0","VirtualMachine-vm-861","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-861/FloatSample=mem.usage.average\\635666023400000000/"
"46,99","7-5-2015 13:32:00","mem.usage.average","%","Memory usage as percentage of total configured or available memory","DS2DB0","VirtualMachine-vm-861","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-861/FloatSample=mem.usage.average\\635666023200000000/"
"46,99","7-5-2015 13:31:40","mem.usage.average","%","Memory usage as percentage of total configured or available memory","DS2DB0","VirtualMachine-vm-861","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-861/FloatSample=mem.usage.average\\635666023000000000/"
"46,99","7-5-2015 13:31:20","mem.usage.average","%","Memory usage as percentage of total configured or available memory","DS2DB0","VirtualMachine-vm-861","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-861/FloatSample=mem.usage.average\\635666022800000000/"
"48,99","7-5-2015 13:31:00","mem.usage.average","%","Memory usage as percentage of total configured or available memory","DS2DB0","VirtualMachine-vm-861","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-861/FloatSample=mem.usage.average\\635666022600000000/"
"48,99","7-5-2015 13:30:40","mem.usage.average","%","Memory usage as percentage of total configured or available memory","DS2DB0","VirtualMachine-vm-861","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-861/FloatSample=mem.usage.average\\635666022400000000/"
"48,99","7-5-2015 13:30:20","mem.usage.average","%","Memory usage as percentage of total configured or available memory","DS2DB0","VirtualMachine-vm-861","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-861/FloatSample=mem.usage.average\\635666022200000000/"
"54,99","7-5-2015 13:30:00","mem.usage.average","%","Memory usage as percentage of total configured or available memory","DS2DB0","VirtualMachine-vm-861","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-861/FloatSample=mem.usage.average\\635666022000000000/"
"54,99","7-5-2015 13:29:40","mem.usage.average","%","Memory usage as percentage of total configured or available memory","DS2DB0","VirtualMachine-vm-861","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-861/FloatSample=mem.usage.average\\635666021800000000/"
"54,99","7-5-2015 13:29:20","mem.usage.average","%","Memory usage as percentage of total configured or available memory","DS2DB0","VirtualMachine-vm-861","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-861/FloatSample=mem.usage.average\\635666021600000000/"
"54,99","7-5-2015 13:29:00","mem.usage.average","%","Memory usage as percentage of total configured or available memory","DS2DB0","VirtualMachine-vm-861","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-861/FloatSample=mem.usage.average\\635666021400000000/"
"54,99","7-5-2015 13:28:40","mem.usage.average","%","Memory usage as percentage of total configured or available memory","DS2DB0","VirtualMachine-vm-861","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-861/FloatSample=mem.usage.average\\635666021200000000/"
