#TYPE VMware.VimAutomation.ViCore.Impl.V1.Stat.FloatSampleImpl
"Value","Timestamp","MetricId","Unit","Description","Entity","EntityId","IntervalSecs","Instance","Uid"
"0,99","7-5-2015 9:52:00","mem.usage.average","%","Memory usage as percentage of total configured or available memory","OlioWeb0","VirtualMachine-vm-778","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-778/FloatSample=mem.usage.average\\635665891200000000/"
"0,99","7-5-2015 9:51:40","mem.usage.average","%","Memory usage as percentage of total configured or available memory","OlioWeb0","VirtualMachine-vm-778","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-778/FloatSample=mem.usage.average\\635665891000000000/"
"0","7-5-2015 9:51:20","mem.usage.average","%","Memory usage as percentage of total configured or available memory","OlioWeb0","VirtualMachine-vm-778","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-778/FloatSample=mem.usage.average\\635665890800000000/"
"0","7-5-2015 9:51:00","mem.usage.average","%","Memory usage as percentage of total configured or available memory","OlioWeb0","VirtualMachine-vm-778","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-778/FloatSample=mem.usage.average\\635665890600000000/"
"0","7-5-2015 9:50:40","mem.usage.average","%","Memory usage as percentage of total configured or available memory","OlioWeb0","VirtualMachine-vm-778","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-778/FloatSample=mem.usage.average\\635665890400000000/"
"0","7-5-2015 9:50:20","mem.usage.average","%","Memory usage as percentage of total configured or available memory","OlioWeb0","VirtualMachine-vm-778","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-778/FloatSample=mem.usage.average\\635665890200000000/"
"0","7-5-2015 9:50:00","mem.usage.average","%","Memory usage as percentage of total configured or available memory","OlioWeb0","VirtualMachine-vm-778","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-778/FloatSample=mem.usage.average\\635665890000000000/"
"0","7-5-2015 9:49:40","mem.usage.average","%","Memory usage as percentage of total configured or available memory","OlioWeb0","VirtualMachine-vm-778","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-778/FloatSample=mem.usage.average\\635665889800000000/"
"0","7-5-2015 9:49:20","mem.usage.average","%","Memory usage as percentage of total configured or available memory","OlioWeb0","VirtualMachine-vm-778","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-778/FloatSample=mem.usage.average\\635665889600000000/"
"0","7-5-2015 9:49:00","mem.usage.average","%","Memory usage as percentage of total configured or available memory","OlioWeb0","VirtualMachine-vm-778","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-778/FloatSample=mem.usage.average\\635665889400000000/"
"0","7-5-2015 9:48:40","mem.usage.average","%","Memory usage as percentage of total configured or available memory","OlioWeb0","VirtualMachine-vm-778","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-778/FloatSample=mem.usage.average\\635665889200000000/"
