#TYPE VMware.VimAutomation.ViCore.Impl.V1.Stat.FloatSampleImpl
"Value","Timestamp","MetricId","Unit","Description","Entity","EntityId","IntervalSecs","Instance","Uid"
"28,99","7-5-2015 12:08:20","mem.usage.average","%","Memory usage as percentage of total configured or available memory","mailserver0","VirtualMachine-vm-801","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-801/FloatSample=mem.usage.average\\635665973000000000/"
"33,99","7-5-2015 12:08:00","mem.usage.average","%","Memory usage as percentage of total configured or available memory","mailserver0","VirtualMachine-vm-801","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-801/FloatSample=mem.usage.average\\635665972800000000/"
"33,99","7-5-2015 12:07:40","mem.usage.average","%","Memory usage as percentage of total configured or available memory","mailserver0","VirtualMachine-vm-801","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-801/FloatSample=mem.usage.average\\635665972600000000/"
"33,99","7-5-2015 12:07:20","mem.usage.average","%","Memory usage as percentage of total configured or available memory","mailserver0","VirtualMachine-vm-801","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-801/FloatSample=mem.usage.average\\635665972400000000/"
"33,99","7-5-2015 12:07:00","mem.usage.average","%","Memory usage as percentage of total configured or available memory","mailserver0","VirtualMachine-vm-801","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-801/FloatSample=mem.usage.average\\635665972200000000/"
"37,99","7-5-2015 12:06:40","mem.usage.average","%","Memory usage as percentage of total configured or available memory","mailserver0","VirtualMachine-vm-801","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-801/FloatSample=mem.usage.average\\635665972000000000/"
"37,99","7-5-2015 12:06:20","mem.usage.average","%","Memory usage as percentage of total configured or available memory","mailserver0","VirtualMachine-vm-801","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-801/FloatSample=mem.usage.average\\635665971800000000/"
"30,99","7-5-2015 12:06:00","mem.usage.average","%","Memory usage as percentage of total configured or available memory","mailserver0","VirtualMachine-vm-801","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-801/FloatSample=mem.usage.average\\635665971600000000/"
"30,99","7-5-2015 12:05:40","mem.usage.average","%","Memory usage as percentage of total configured or available memory","mailserver0","VirtualMachine-vm-801","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-801/FloatSample=mem.usage.average\\635665971400000000/"
"30,99","7-5-2015 12:05:20","mem.usage.average","%","Memory usage as percentage of total configured or available memory","mailserver0","VirtualMachine-vm-801","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-801/FloatSample=mem.usage.average\\635665971200000000/"
"31,99","7-5-2015 12:05:00","mem.usage.average","%","Memory usage as percentage of total configured or available memory","mailserver0","VirtualMachine-vm-801","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-801/FloatSample=mem.usage.average\\635665971000000000/"
"31,99","7-5-2015 12:04:40","mem.usage.average","%","Memory usage as percentage of total configured or available memory","mailserver0","VirtualMachine-vm-801","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-801/FloatSample=mem.usage.average\\635665970800000000/"
"31,99","7-5-2015 12:04:20","mem.usage.average","%","Memory usage as percentage of total configured or available memory","mailserver0","VirtualMachine-vm-801","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-801/FloatSample=mem.usage.average\\635665970600000000/"
"31,99","7-5-2015 12:04:00","mem.usage.average","%","Memory usage as percentage of total configured or available memory","mailserver0","VirtualMachine-vm-801","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-801/FloatSample=mem.usage.average\\635665970400000000/"
"36,99","7-5-2015 12:03:40","mem.usage.average","%","Memory usage as percentage of total configured or available memory","mailserver0","VirtualMachine-vm-801","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-801/FloatSample=mem.usage.average\\635665970200000000/"
"36,99","7-5-2015 12:03:20","mem.usage.average","%","Memory usage as percentage of total configured or available memory","mailserver0","VirtualMachine-vm-801","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-801/FloatSample=mem.usage.average\\635665970000000000/"
"36,99","7-5-2015 12:03:00","mem.usage.average","%","Memory usage as percentage of total configured or available memory","mailserver0","VirtualMachine-vm-801","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-801/FloatSample=mem.usage.average\\635665969800000000/"
"36,99","7-5-2015 12:02:40","mem.usage.average","%","Memory usage as percentage of total configured or available memory","mailserver0","VirtualMachine-vm-801","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-801/FloatSample=mem.usage.average\\635665969600000000/"
"36,99","7-5-2015 12:02:20","mem.usage.average","%","Memory usage as percentage of total configured or available memory","mailserver0","VirtualMachine-vm-801","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-801/FloatSample=mem.usage.average\\635665969400000000/"
"34,99","7-5-2015 12:02:00","mem.usage.average","%","Memory usage as percentage of total configured or available memory","mailserver0","VirtualMachine-vm-801","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-801/FloatSample=mem.usage.average\\635665969200000000/"
"34,99","7-5-2015 12:01:40","mem.usage.average","%","Memory usage as percentage of total configured or available memory","mailserver0","VirtualMachine-vm-801","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-801/FloatSample=mem.usage.average\\635665969000000000/"
"34,99","7-5-2015 12:01:20","mem.usage.average","%","Memory usage as percentage of total configured or available memory","mailserver0","VirtualMachine-vm-801","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-801/FloatSample=mem.usage.average\\635665968800000000/"
"32,99","7-5-2015 12:01:00","mem.usage.average","%","Memory usage as percentage of total configured or available memory","mailserver0","VirtualMachine-vm-801","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-801/FloatSample=mem.usage.average\\635665968600000000/"
"32,99","7-5-2015 12:00:40","mem.usage.average","%","Memory usage as percentage of total configured or available memory","mailserver0","VirtualMachine-vm-801","20","","/VIServer=vsphere.local\administrator@145.108.224.34:443/VirtualMachine=VirtualMachine-vm-801/FloatSample=mem.usage.average\\635665968400000000/"
