"Reads","TimeStamp","Writes"
"0","7-5-2015 14:27:00","0"
"0","7-5-2015 14:26:40","0"
"0","7-5-2015 14:26:20","0"
"0","7-5-2015 14:26:00","0"
"0","7-5-2015 14:25:40","0"
"0","7-5-2015 14:25:20","1"
"0","7-5-2015 14:25:00","35"
"0","7-5-2015 14:24:40","68"
"0","7-5-2015 14:24:20","66"
"0","7-5-2015 14:24:00","126"
"0","7-5-2015 14:23:40","62"
"0","7-5-2015 14:23:20","62"
"0","7-5-2015 14:23:00","126"
"0","7-5-2015 14:22:40","61"
"0","7-5-2015 14:22:20","63"
"0","7-5-2015 14:22:00","125"
"0","7-5-2015 14:21:40","60"
"0","7-5-2015 14:21:20","60"
"0","7-5-2015 14:21:00","124"
"0","7-5-2015 14:20:40","63"
"0","7-5-2015 14:20:20","63"
"0","7-5-2015 14:20:00","137"
"0","7-5-2015 14:19:40","44"
"0","7-5-2015 14:19:20","92"
"0","7-5-2015 14:19:00","129"
"0","7-5-2015 14:18:40","43"
"0","7-5-2015 14:18:20","81"
"0","7-5-2015 14:18:00","127"
"0","7-5-2015 14:17:40","62"
"0","7-5-2015 14:17:20","62"
"0","7-5-2015 14:17:00","124"
"0","7-5-2015 14:16:40","62"
"0","7-5-2015 14:16:20","61"
"0","7-5-2015 14:16:00","128"
"0","7-5-2015 14:15:40","63"
"0","7-5-2015 14:15:20","63"
"0","7-5-2015 14:15:00","86"
"0","7-5-2015 14:14:40","114"
"0","7-5-2015 14:14:20","69"
"0","7-5-2015 14:14:00","95"
"0","7-5-2015 14:13:40","110"
"0","7-5-2015 14:13:20","64"
"0","7-5-2015 14:13:00","89"
"0","7-5-2015 14:12:40","107"
"0","7-5-2015 14:12:20","66"
"0","7-5-2015 14:12:00","111"
"0","7-5-2015 14:11:40","90"
"0","7-5-2015 14:11:20","64"
"0","7-5-2015 14:11:00","111"
"0","7-5-2015 14:10:40","89"
"0","7-5-2015 14:10:20","66"
"0","7-5-2015 14:10:00","90"
"0","7-5-2015 14:29:40","2"
"0","7-5-2015 14:29:20","0"
"0","7-5-2015 14:29:00","2"
"0","7-5-2015 14:28:40","0"
"0","7-5-2015 14:28:20","0"
"0","7-5-2015 14:28:00","0"
"0","7-5-2015 14:27:40","0"
"0","7-5-2015 14:27:20","0"
"0","7-5-2015 14:27:00","0"
"0","7-5-2015 14:26:40","0"
"0","7-5-2015 14:26:20","0"
"0","7-5-2015 14:26:00","0"
"0","7-5-2015 14:25:40","0"
"0","7-5-2015 14:25:20","1"
"0","7-5-2015 14:25:00","35"
"0","7-5-2015 14:24:40","68"
"0","7-5-2015 14:24:20","66"
"0","7-5-2015 14:24:00","126"
"0","7-5-2015 14:23:40","62"
"0","7-5-2015 14:23:20","62"
"0","7-5-2015 14:23:00","126"
"0","7-5-2015 14:22:40","61"
"0","7-5-2015 14:22:20","63"
"0","7-5-2015 14:22:00","125"
"0","7-5-2015 14:21:40","60"
"0","7-5-2015 14:21:20","60"
"0","7-5-2015 14:21:00","124"
"0","7-5-2015 14:20:40","63"
"0","7-5-2015 14:20:20","63"
"0","7-5-2015 14:20:00","137"
"0","7-5-2015 14:19:40","44"
"0","7-5-2015 14:19:20","92"
"0","7-5-2015 14:19:00","129"
"0","7-5-2015 14:18:40","43"
"0","7-5-2015 14:18:20","81"
"0","7-5-2015 14:18:00","127"
"0","7-5-2015 14:17:40","62"
"0","7-5-2015 14:17:20","62"
"0","7-5-2015 14:17:00","124"
"0","7-5-2015 14:16:40","62"
"0","7-5-2015 14:16:20","61"
"0","7-5-2015 14:16:00","128"
"0","7-5-2015 14:15:40","63"
"0","7-5-2015 14:15:20","63"
"0","7-5-2015 14:15:00","86"
"0","7-5-2015 14:14:40","114"
"0","7-5-2015 14:14:20","69"
"0","7-5-2015 14:14:00","95"
"0","7-5-2015 14:13:40","110"
"0","7-5-2015 14:13:20","64"
"0","7-5-2015 14:13:00","89"
"0","7-5-2015 14:12:40","107"
"0","7-5-2015 14:12:20","66"
"0","7-5-2015 14:12:00","111"
"0","7-5-2015 14:11:40","90"
"0","7-5-2015 14:11:20","64"
"0","7-5-2015 14:11:00","111"
"0","7-5-2015 14:10:40","89"
"0","7-5-2015 14:10:20","66"
"0","7-5-2015 14:10:00","90"
