"TimeStamp","CPU","POWER","MEM"
"7-5-2015 13:44:20","0.08","0","0"
"7-5-2015 13:44:00","0.15","0","0"
"7-5-2015 13:43:40","0.1","1","0"
"7-5-2015 13:43:20","0.06","0","0.99"
"7-5-2015 13:43:00","0.08","0","0.99"
"7-5-2015 13:42:40","0.1","1","0.99"
"7-5-2015 13:42:20","0.05","0","0.99"
"7-5-2015 13:42:00","0.08","0","0.99"
"7-5-2015 13:41:40","0.06","0","0.99"
"7-5-2015 13:41:20","0.08","1","0"
"7-5-2015 13:41:00","0.05","0","0"
"7-5-2015 13:40:40","0.09","0","0"
"7-5-2015 13:40:20","0.07","0","0.99"
"7-5-2015 13:40:00","0.09","0","0.99"
"7-5-2015 13:39:40","0.07","0","0.99"
"7-5-2015 13:39:20","0.12","0","0.99"
"7-5-2015 13:39:00","0.13","0","0.99"
"7-5-2015 13:38:40","0.1","0","0"
"7-5-2015 13:38:20","0.1","0","0"
"7-5-2015 13:38:00","0.1","0","0"
"7-5-2015 13:37:40","0.1","0","0"
"7-5-2015 13:37:20","0.13","0","0"
"7-5-2015 13:37:00","0.05","0","0"
"7-5-2015 13:36:40","0.13","0","0"
"7-5-2015 13:36:20","0.07","0","1.99"
"7-5-2015 13:36:00","0.13","0","1.99"
"7-5-2015 13:35:40","0.1","0","1.99"
"7-5-2015 13:35:20","0.07","0","0.99"
"7-5-2015 13:35:00","0.09","0","0.99"
"7-5-2015 13:34:40","0.07","0","0.99"
"7-5-2015 13:34:20","0.09","0","0"
"7-5-2015 13:34:00","0.12","0","0"
"7-5-2015 13:33:40","0.1","0","0"
"7-5-2015 13:33:20","0.1","0","1.99"
"7-5-2015 13:33:00","0.13","0","1.99"
"7-5-2015 13:32:40","0.07","0","1.99"
"7-5-2015 13:32:20","0.1","0","1.99"
"7-5-2015 13:32:00","0.1","0","1.99"
"7-5-2015 13:31:40","0.1","0","1.99"
"7-5-2015 13:31:20","0.1","0","1.99"
"7-5-2015 13:31:00","0.1","0","1.99"
"7-5-2015 13:30:40","0.1","0","1.99"
"7-5-2015 13:30:20","0.1","0","0.99"
"7-5-2015 13:30:00","0.1","0","0.99"
"7-5-2015 13:29:40","0.09","0","0.99"
"7-5-2015 13:29:20","0.07","0","0.99"
"7-5-2015 13:29:00","0.19","0","0.99"
"7-5-2015 13:28:40","0.1","0","0.99"
"7-5-2015 13:28:20","0.12","0","0.99"
"7-5-2015 13:28:00","0.1","0","0.99"
"7-5-2015 13:27:40","0.1","0","0.99"
"7-5-2015 13:27:20","0.07","0","1.99"
"7-5-2015 13:27:00","0.13","0","1.99"
"7-5-2015 13:26:40","0.1","0","1.99"
"7-5-2015 13:26:20","0.07","0","4.99"
"7-5-2015 13:26:00","0.12","0","4.99"
"7-5-2015 13:25:40","0.1","0","4.99"
"7-5-2015 13:25:20","0.1","0","1.99"
"7-5-2015 13:25:00","0.15","0","1.99"
"7-5-2015 13:24:40","0.11","0","1.99"
"7-5-2015 14:29:20","0.08","1","0"
"7-5-2015 14:29:00","0.15","0","0"
"7-5-2015 14:28:40","0.06","0","0"
"7-5-2015 14:28:20","0.08","0","0"
"7-5-2015 14:28:00","0.09","0","0"
"7-5-2015 14:27:40","0.04","1","0"
"7-5-2015 14:27:20","0.08","1","0"
"7-5-2015 14:27:00","0.06","0","0"
"7-5-2015 14:26:40","0.08","0","0"
"7-5-2015 14:26:20","0.06","0","0"
"7-5-2015 14:26:00","0.09","1","0"
"7-5-2015 14:25:40","0.05","0","0"
"7-5-2015 14:25:20","0.09","0","0"
"7-5-2015 14:25:00","0.08","0","0"
"7-5-2015 14:24:40","0.07","0","0"
"7-5-2015 14:24:20","0.12","0","0"
"7-5-2015 14:24:00","0.1","0","0"
"7-5-2015 14:23:40","0.1","0","0"
"7-5-2015 14:23:20","0.08","0","0"
"7-5-2015 14:23:00","0.13","0","0"
"7-5-2015 14:22:40","0.08","0","0"
"7-5-2015 14:22:20","0.08","0","0"
"7-5-2015 14:22:00","0.12","0","0"
"7-5-2015 14:21:40","0.1","0","0"
"7-5-2015 14:21:20","0.1","0","0"
"7-5-2015 14:21:00","0.08","0","0"
"7-5-2015 14:20:40","0.1","0","0"
"7-5-2015 14:20:20","0.12","0","0"
"7-5-2015 14:20:00","0.07","0","0"
"7-5-2015 14:19:40","0.07","0","0"
"7-5-2015 14:19:20","0.12","0","0.99"
"7-5-2015 14:19:00","0.07","0","0.99"
"7-5-2015 14:18:40","0.1","0","0.99"
"7-5-2015 14:18:20","0.13","0","2.99"
"7-5-2015 14:18:00","0.08","0","2.99"
"7-5-2015 14:17:40","0.1","0","2.99"
"7-5-2015 14:17:20","0.08","0","0.99"
"7-5-2015 14:17:00","0.1","0","0.99"
"7-5-2015 14:16:40","0.13","0","0.99"
"7-5-2015 14:16:20","0.1","0","0.99"
"7-5-2015 14:16:00","0.13","0","0.99"
"7-5-2015 14:15:40","0.05","0","0.99"
"7-5-2015 14:15:20","0.15","0","1.99"
"7-5-2015 14:15:00","0.04","0","1.99"
"7-5-2015 14:14:40","0.11","0","1.99"
"7-5-2015 14:14:20","0.07","0","1.99"
"7-5-2015 14:14:00","0.18","0","1.99"
"7-5-2015 14:13:40","0.1","0","1.99"
"7-5-2015 14:13:20","0.07","0","2.99"
"7-5-2015 14:13:00","0.12","0","2.99"
"7-5-2015 14:12:40","0.1","0","2.99"
"7-5-2015 14:12:20","0.05","0","2.99"
"7-5-2015 14:12:00","0.13","0","2.99"
"7-5-2015 14:11:40","0.1","0","2.99"
"7-5-2015 14:11:20","0.07","0","5.99"
"7-5-2015 14:11:00","0.08","0","5.99"
"7-5-2015 14:10:40","0.12","0","5.99"
"7-5-2015 14:10:20","0.07","0","6.99"
"7-5-2015 14:10:00","0.12","0","6.99"
"7-5-2015 14:09:40","0.11","1","6.99"
