Time	Watts	AveWatts	Volts	Amps	WattHrs	AveWttHrs	Cost	Avg_Kwh	Mo_Cost	Max_Wts	Max_Vlt	Max_Amp	Min_Wts	Min_Vlt	Min_Amp	Pwr_Fct	Dty_Cyc	Pwr_Cyc	Log_Start	Log_Stop	R1	R2
42145.43235753	111.70	112.64	221.900	0.453	98.80	89.77	0.000	86.39	0.000	112.20	0.00	0.000	111.60	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.43258887	111.30	112.58	222.000	0.476	99.40	90.39	0.000	86.35	0.000	111.80	0.00	0.000	111.20	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.43282028	111.70	112.56	221.800	0.463	100.00	91.01	0.000	86.31	0.000	111.80	0.00	0.000	111.10	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.43305161	111.70	112.52	221.900	0.441	100.60	91.64	0.000	86.27	0.000	111.90	0.00	0.000	111.60	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.43328301	112.40	112.45	222.200	0.433	101.30	92.26	0.000	86.23	0.000	112.70	0.00	0.000	111.50	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.43351442	112.40	112.40	222.000	0.508	101.90	92.88	0.000	86.19	0.000	112.40	0.00	0.000	111.50	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.43374606	111.20	112.31	222.100	0.472	102.50	93.51	0.000	86.16	0.000	118.00	0.00	0.000	109.20	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.43397749	110.90	112.24	222.200	0.467	103.10	94.13	0.000	86.12	0.000	111.60	0.00	0.000	110.80	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.43420895	112.40	112.23	221.800	0.480	103.80	94.75	0.000	86.09	0.000	112.40	0.00	0.000	110.90	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.43444041	111.50	112.17	221.100	0.480	104.40	95.37	0.000	86.05	0.000	112.40	0.00	0.000	111.40	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.43467182	111.80	112.11	220.800	0.469	105.00	96.00	0.000	86.01	0.000	112.00	0.00	0.000	111.20	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.43490319	111.30	112.03	221.600	0.453	105.60	96.62	0.000	85.97	0.000	112.40	0.00	0.000	111.30	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.43513468	111.40	111.97	221.700	0.472	106.20	97.24	0.000	85.94	0.000	111.80	0.00	0.000	110.90	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.43536606	110.90	111.88	221.900	0.452	106.80	97.86	0.000	85.90	0.000	111.80	0.00	0.000	110.90	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.43559745	111.50	111.81	221.900	0.464	107.50	98.48	0.000	85.86	0.000	111.60	0.00	0.000	110.90	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.43582877	111.30	111.76	221.900	0.471	108.10	99.10	0.000	85.83	0.000	112.00	0.00	0.000	111.30	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.43606021	110.90	111.75	221.900	0.443	108.70	99.72	0.000	85.79	0.000	111.80	0.00	0.000	110.90	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.43629154	111.80	111.73	221.800	0.459	109.30	100.34	0.000	85.76	0.000	112.10	0.00	0.000	110.90	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.43652312	111.20	111.72	221.200	0.464	109.90	100.96	0.000	85.73	0.000	112.30	0.00	0.000	111.20	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
